,date_start,driver,driver_number,position,points,gap_to_leader,meeting_key,session_key,dnf,dns,dsq,nc
0,2023-03-05 15:00:00+00:00,VER,1,1.0,25.0,0,1141,7953,False,False,False,0
1,2023-03-05 15:00:00+00:00,PER,11,2.0,18.0,11.987,1141,7953,False,False,False,0
2,2023-03-05 15:00:00+00:00,ALO,14,3.0,15.0,38.637,1141,7953,False,False,False,0
3,2023-03-05 15:00:00+00:00,SAI,55,4.0,12.0,48.052,1141,7953,False,False,False,0
4,2023-03-05 15:00:00+00:00,HAM,44,5.0,10.0,50.977,1141,7953,False,False,False,0
5,2023-03-05 15:00:00+00:00,STR,18,6.0,8.0,54.502,1141,7953,False,False,False,0
6,2023-03-05 15:00:00+00:00,RUS,63,7.0,6.0,55.873,1141,7953,False,False,False,0
7,2023-03-05 15:00:00+00:00,BOT,77,8.0,4.0,72.647,1141,7953,False,False,False,0
8,2023-03-05 15:00:00+00:00,GAS,10,9.0,2.0,73.753,1141,7953,False,False,False,0
9,2023-03-05 15:00:00+00:00,ALB,23,10.0,1.0,89.774,1141,7953,False,False,False,0
10,2023-03-05 15:00:00+00:00,TSU,22,11.0,0.0,90.87,1141,7953,False,False,False,0
11,2023-03-05 15:00:00+00:00,SAR,2,12.0,0.0,+1 LAP,1141,7953,False,False,False,0
12,2023-03-05 15:00:00+00:00,MAG,20,13.0,0.0,+1 LAP,1141,7953,False,False,False,0
13,2023-03-05 15:00:00+00:00,DEV,21,14.0,0.0,+1 LAP,1141,7953,False,False,False,0
14,2023-03-05 15:00:00+00:00,HUL,27,15.0,0.0,+1 LAP,1141,7953,False,False,False,0
15,2023-03-05 15:00:00+00:00,ZHO,24,16.0,0.0,+1 LAP,1141,7953,False,False,False,0
16,2023-03-05 15:00:00+00:00,NOR,4,17.0,0.0,+2 LAPS,1141,7953,False,False,False,0
17,2023-03-05 15:00:00+00:00,OCO,31,,0.0,,1141,7953,True,False,False,0
18,2023-03-05 15:00:00+00:00,LEC,16,,0.0,,1141,7953,True,False,False,0
19,2023-03-05 15:00:00+00:00,PIA,81,,0.0,,1141,7953,True,False,False,0
20,2023-03-19 17:00:00+00:00,PER,11,1.0,25.0,0,1142,7779,False,False,False,0
21,2023-03-19 17:00:00+00:00,VER,1,2.0,0.0,5.355,1142,7779,False,False,False,0
22,2023-03-19 17:00:00+00:00,ALO,14,3.0,15.0,20.728,1142,7779,False,False,False,0
23,2023-03-19 17:00:00+00:00,RUS,63,4.0,12.0,25.866,1142,7779,False,False,False,0
24,2023-03-19 17:00:00+00:00,HAM,44,5.0,10.0,31.065,1142,7779,False,False,False,0
25,2023-03-19 17:00:00+00:00,SAI,55,6.0,8.0,35.876,1142,7779,False,False,False,0
26,2023-03-19 17:00:00+00:00,LEC,16,7.0,6.0,43.162,1142,7779,False,False,False,0
27,2023-03-19 17:00:00+00:00,OCO,31,8.0,4.0,52.832,1142,7779,False,False,False,0
28,2023-03-19 17:00:00+00:00,GAS,10,9.0,2.0,54.747,1142,7779,False,False,False,0
29,2023-03-19 17:00:00+00:00,MAG,20,10.0,1.0,64.826,1142,7779,False,False,False,0
30,2023-03-19 17:00:00+00:00,TSU,22,11.0,0.0,67.494,1142,7779,False,False,False,0
31,2023-03-19 17:00:00+00:00,HUL,27,12.0,0.0,70.588,1142,7779,False,False,False,0
32,2023-03-19 17:00:00+00:00,ZHO,24,13.0,0.0,76.06,1142,7779,False,False,False,0
33,2023-03-19 17:00:00+00:00,DEV,21,14.0,0.0,77.478,1142,7779,False,False,False,0
34,2023-03-19 17:00:00+00:00,PIA,81,15.0,0.0,85.021,1142,7779,False,False,False,0
35,2023-03-19 17:00:00+00:00,SAR,2,16.0,0.0,86.293,1142,7779,False,False,False,0
36,2023-03-19 17:00:00+00:00,NOR,4,17.0,0.0,86.445,1142,7779,False,False,False,0
37,2023-03-19 17:00:00+00:00,BOT,77,18.0,0.0,+1 LAP,1142,7779,False,False,False,0
38,2023-03-19 17:00:00+00:00,ALB,23,,0.0,,1142,7779,True,False,False,0
39,2023-03-19 17:00:00+00:00,STR,18,,0.0,,1142,7779,True,False,False,0
40,2023-04-02 05:00:00+00:00,VER,1,1.0,25.0,0.0,1143,7787,False,False,False,0
41,2023-04-02 05:00:00+00:00,HAM,44,2.0,18.0,0.179,1143,7787,False,False,False,0
42,2023-04-02 05:00:00+00:00,ALO,14,3.0,15.0,0.769,1143,7787,False,False,False,0
43,2023-04-02 05:00:00+00:00,STR,18,4.0,12.0,3.082,1143,7787,False,False,False,0
44,2023-04-02 05:00:00+00:00,PER,11,5.0,11.0,3.32,1143,7787,False,False,False,0
45,2023-04-02 05:00:00+00:00,NOR,4,6.0,8.0,3.701,1143,7787,False,False,False,0
46,2023-04-02 05:00:00+00:00,HUL,27,7.0,6.0,4.939,1143,7787,False,False,False,0
47,2023-04-02 05:00:00+00:00,PIA,81,8.0,4.0,5.382,1143,7787,False,False,False,0
48,2023-04-02 05:00:00+00:00,ZHO,24,9.0,2.0,5.713,1143,7787,False,False,False,0
49,2023-04-02 05:00:00+00:00,TSU,22,10.0,1.0,6.052,1143,7787,False,False,False,0
50,2023-04-02 05:00:00+00:00,BOT,77,11.0,0.0,6.513,1143,7787,False,False,False,0
51,2023-04-02 05:00:00+00:00,SAI,55,12.0,0.0,6.594,1143,7787,False,False,False,0
52,2023-04-02 05:00:00+00:00,GAS,10,13.0,0.0,,1143,7787,True,False,False,0
53,2023-04-02 05:00:00+00:00,OCO,31,14.0,0.0,,1143,7787,True,False,False,0
54,2023-04-02 05:00:00+00:00,DEV,21,15.0,0.0,,1143,7787,True,False,False,0
55,2023-04-02 05:00:00+00:00,SAR,2,16.0,0.0,,1143,7787,True,False,False,0
56,2023-04-02 05:00:00+00:00,MAG,20,17.0,0.0,,1143,7787,True,False,False,0
57,2023-04-02 05:00:00+00:00,RUS,63,,0.0,,1143,7787,True,False,False,0
58,2023-04-02 05:00:00+00:00,ALB,23,,0.0,,1143,7787,True,False,False,0
59,2023-04-02 05:00:00+00:00,LEC,16,,0.0,,1143,7787,True,False,False,0
60,2023-04-30 11:00:00+00:00,PER,11,1.0,25.0,0,1207,9070,False,False,False,0
61,2023-04-30 11:00:00+00:00,VER,1,2.0,18.0,2.137,1207,9070,False,False,False,0
62,2023-04-30 11:00:00+00:00,LEC,16,3.0,15.0,21.217,1207,9070,False,False,False,0
63,2023-04-30 11:00:00+00:00,ALO,14,4.0,12.0,22.024,1207,9070,False,False,False,0
64,2023-04-30 11:00:00+00:00,SAI,55,5.0,10.0,45.491,1207,9070,False,False,False,0
65,2023-04-30 11:00:00+00:00,HAM,44,6.0,8.0,46.145,1207,9070,False,False,False,0
66,2023-04-30 11:00:00+00:00,STR,18,7.0,6.0,51.617,1207,9070,False,False,False,0
67,2023-04-30 11:00:00+00:00,RUS,63,8.0,5.0,74.24,1207,9070,False,False,False,0
68,2023-04-30 11:00:00+00:00,NOR,4,9.0,2.0,80.376,1207,9070,False,False,False,0
69,2023-04-30 11:00:00+00:00,TSU,22,10.0,1.0,83.862,1207,9070,False,False,False,0
70,2023-04-30 11:00:00+00:00,PIA,81,11.0,0.0,86.501,1207,9070,False,False,False,0
71,2023-04-30 11:00:00+00:00,ALB,23,12.0,0.0,88.623,1207,9070,False,False,False,0
72,2023-04-30 11:00:00+00:00,MAG,20,13.0,0.0,89.729,1207,9070,False,False,False,0
73,2023-04-30 11:00:00+00:00,GAS,10,14.0,0.0,91.332,1207,9070,False,False,False,0
74,2023-04-30 11:00:00+00:00,OCO,31,15.0,0.0,97.794,1207,9070,False,False,False,0
75,2023-04-30 11:00:00+00:00,SAR,2,16.0,0.0,100.943,1207,9070,False,False,False,0
76,2023-04-30 11:00:00+00:00,HUL,27,17.0,0.0,+1 LAP,1207,9070,False,False,False,0
77,2023-04-30 11:00:00+00:00,BOT,77,18.0,0.0,+1 LAP,1207,9070,False,False,False,0
78,2023-04-30 11:00:00+00:00,ZHO,24,,0.0,,1207,9070,True,False,False,0
79,2023-04-30 11:00:00+00:00,DEV,21,,0.0,,1207,9070,True,False,False,0
80,2023-05-07 19:30:00+00:00,VER,1,1.0,26.0,0,1208,9078,False,False,False,0
81,2023-05-07 19:30:00+00:00,PER,11,2.0,18.0,5.384,1208,9078,False,False,False,0
82,2023-05-07 19:30:00+00:00,ALO,14,3.0,15.0,26.305,1208,9078,False,False,False,0
83,2023-05-07 19:30:00+00:00,RUS,63,4.0,12.0,33.229,1208,9078,False,False,False,0
84,2023-05-07 19:30:00+00:00,SAI,55,5.0,10.0,42.511,1208,9078,False,False,False,0
85,2023-05-07 19:30:00+00:00,HAM,44,6.0,8.0,51.249,1208,9078,False,False,False,0
86,2023-05-07 19:30:00+00:00,LEC,16,7.0,6.0,52.988,1208,9078,False,False,False,0
87,2023-05-07 19:30:00+00:00,GAS,10,8.0,4.0,55.67,1208,9078,False,False,False,0
88,2023-05-07 19:30:00+00:00,OCO,31,9.0,2.0,58.123,1208,9078,False,False,False,0
89,2023-05-07 19:30:00+00:00,MAG,20,10.0,1.0,62.945,1208,9078,False,False,False,0
90,2023-05-07 19:30:00+00:00,TSU,22,11.0,0.0,64.309,1208,9078,False,False,False,0
91,2023-05-07 19:30:00+00:00,STR,18,12.0,0.0,64.754,1208,9078,False,False,False,0
92,2023-05-07 19:30:00+00:00,BOT,77,13.0,0.0,71.637,1208,9078,False,False,False,0
93,2023-05-07 19:30:00+00:00,ALB,23,14.0,0.0,72.861,1208,9078,False,False,False,0
94,2023-05-07 19:30:00+00:00,HUL,27,15.0,0.0,74.95,1208,9078,False,False,False,0
95,2023-05-07 19:30:00+00:00,ZHO,24,16.0,0.0,78.44,1208,9078,False,False,False,0
96,2023-05-07 19:30:00+00:00,NOR,4,17.0,0.0,87.717,1208,9078,False,False,False,0
97,2023-05-07 19:30:00+00:00,DEV,21,18.0,0.0,88.949,1208,9078,False,False,False,0
98,2023-05-07 19:30:00+00:00,PIA,81,19.0,0.0,+1 LAP,1208,9078,False,False,False,0
99,2023-05-07 19:30:00+00:00,SAR,2,20.0,0.0,+1 LAP,1208,9078,False,False,False,0
100,2023-05-28 13:00:00+00:00,VER,1,1.0,25.0,0,1210,9094,False,False,False,0
101,2023-05-28 13:00:00+00:00,ALO,14,2.0,18.0,27.921,1210,9094,False,False,False,0
102,2023-05-28 13:00:00+00:00,OCO,31,3.0,15.0,36.99,1210,9094,False,False,False,0
103,2023-05-28 13:00:00+00:00,HAM,44,4.0,13.0,39.062,1210,9094,False,False,False,0
104,2023-05-28 13:00:00+00:00,RUS,63,5.0,10.0,56.284,1210,9094,False,False,False,0
105,2023-05-28 13:00:00+00:00,LEC,16,6.0,8.0,61.89,1210,9094,False,False,False,0
106,2023-05-28 13:00:00+00:00,GAS,10,7.0,6.0,62.362,1210,9094,False,False,False,0
107,2023-05-28 13:00:00+00:00,SAI,55,8.0,4.0,63.391,1210,9094,False,False,False,0
108,2023-05-28 13:00:00+00:00,NOR,4,9.0,2.0,+1 LAP,1210,9094,False,False,False,0
109,2023-05-28 13:00:00+00:00,PIA,81,10.0,1.0,+1 LAP,1210,9094,False,False,False,0
110,2023-05-28 13:00:00+00:00,BOT,77,11.0,0.0,+1 LAP,1210,9094,False,False,False,0
111,2023-05-28 13:00:00+00:00,DEV,21,12.0,0.0,+1 LAP,1210,9094,False,False,False,0
112,2023-05-28 13:00:00+00:00,ZHO,24,13.0,0.0,+1 LAP,1210,9094,False,False,False,0
113,2023-05-28 13:00:00+00:00,ALB,23,14.0,0.0,+1 LAP,1210,9094,False,False,False,0
114,2023-05-28 13:00:00+00:00,TSU,22,15.0,0.0,+2 LAPS,1210,9094,False,False,False,0
115,2023-05-28 13:00:00+00:00,PER,11,16.0,0.0,+2 LAPS,1210,9094,False,False,False,0
116,2023-05-28 13:00:00+00:00,HUL,27,17.0,0.0,+2 LAPS,1210,9094,False,False,False,0
117,2023-05-28 13:00:00+00:00,SAR,2,18.0,0.0,+2 LAPS,1210,9094,False,False,False,0
118,2023-05-28 13:00:00+00:00,MAG,20,19.0,0.0,,1210,9094,True,False,False,0
119,2023-05-28 13:00:00+00:00,STR,18,,0.0,,1210,9094,True,False,False,0
120,2023-06-04 13:00:00+00:00,VER,1,1.0,26.0,0,1211,9102,False,False,False,0
121,2023-06-04 13:00:00+00:00,HAM,44,2.0,18.0,24.09,1211,9102,False,False,False,0
122,2023-06-04 13:00:00+00:00,RUS,63,3.0,15.0,32.389,1211,9102,False,False,False,0
123,2023-06-04 13:00:00+00:00,PER,11,4.0,12.0,35.812,1211,9102,False,False,False,0
124,2023-06-04 13:00:00+00:00,SAI,55,5.0,10.0,45.698,1211,9102,False,False,False,0
125,2023-06-04 13:00:00+00:00,STR,18,6.0,8.0,63.32,1211,9102,False,False,False,0
126,2023-06-04 13:00:00+00:00,ALO,14,7.0,6.0,64.127,1211,9102,False,False,False,0
127,2023-06-04 13:00:00+00:00,OCO,31,8.0,4.0,69.242,1211,9102,False,False,False,0
128,2023-06-04 13:00:00+00:00,ZHO,24,9.0,2.0,71.878,1211,9102,False,False,False,0
129,2023-06-04 13:00:00+00:00,GAS,10,10.0,1.0,73.53,1211,9102,False,False,False,0
130,2023-06-04 13:00:00+00:00,LEC,16,11.0,0.0,74.419,1211,9102,False,False,False,0
131,2023-06-04 13:00:00+00:00,TSU,22,12.0,0.0,75.416,1211,9102,False,False,False,0
132,2023-06-04 13:00:00+00:00,PIA,81,13.0,0.0,+1 LAP,1211,9102,False,False,False,0
133,2023-06-04 13:00:00+00:00,DEV,21,14.0,0.0,+1 LAP,1211,9102,False,False,False,0
134,2023-06-04 13:00:00+00:00,HUL,27,15.0,0.0,+1 LAP,1211,9102,False,False,False,0
135,2023-06-04 13:00:00+00:00,ALB,23,16.0,0.0,+1 LAP,1211,9102,False,False,False,0
136,2023-06-04 13:00:00+00:00,NOR,4,17.0,0.0,+1 LAP,1211,9102,False,False,False,0
137,2023-06-04 13:00:00+00:00,MAG,20,18.0,0.0,+1 LAP,1211,9102,False,False,False,0
138,2023-06-04 13:00:00+00:00,BOT,77,19.0,0.0,+1 LAP,1211,9102,False,False,False,0
139,2023-06-04 13:00:00+00:00,SAR,2,20.0,0.0,+1 LAP,1211,9102,False,False,False,0
140,2023-06-18 18:00:00+00:00,VER,1,1.0,25.0,0,1212,9110,False,False,False,0
141,2023-06-18 18:00:00+00:00,ALO,14,2.0,18.0,9.57,1212,9110,False,False,False,0
142,2023-06-18 18:00:00+00:00,HAM,44,3.0,15.0,14.168,1212,9110,False,False,False,0
143,2023-06-18 18:00:00+00:00,LEC,16,4.0,12.0,18.648,1212,9110,False,False,False,0
144,2023-06-18 18:00:00+00:00,SAI,55,5.0,10.0,21.54,1212,9110,False,False,False,0
145,2023-06-18 18:00:00+00:00,PER,11,6.0,9.0,51.028,1212,9110,False,False,False,0
146,2023-06-18 18:00:00+00:00,ALB,23,7.0,6.0,60.813,1212,9110,False,False,False,0
147,2023-06-18 18:00:00+00:00,OCO,31,8.0,4.0,61.692,1212,9110,False,False,False,0
148,2023-06-18 18:00:00+00:00,STR,18,9.0,2.0,64.402,1212,9110,False,False,False,0
149,2023-06-18 18:00:00+00:00,BOT,77,10.0,1.0,64.432,1212,9110,False,False,False,0
150,2023-06-18 18:00:00+00:00,PIA,81,11.0,0.0,65.101,1212,9110,False,False,False,0
151,2023-06-18 18:00:00+00:00,GAS,10,12.0,0.0,65.249,1212,9110,False,False,False,0
152,2023-06-18 18:00:00+00:00,NOR,4,13.0,0.0,68.363,1212,9110,False,False,False,0
153,2023-06-18 18:00:00+00:00,TSU,22,14.0,0.0,73.423,1212,9110,False,False,False,0
154,2023-06-18 18:00:00+00:00,HUL,27,15.0,0.0,+1 LAP,1212,9110,False,False,False,0
155,2023-06-18 18:00:00+00:00,ZHO,24,16.0,0.0,+1 LAP,1212,9110,False,False,False,0
156,2023-06-18 18:00:00+00:00,MAG,20,17.0,0.0,+1 LAP,1212,9110,False,False,False,0
157,2023-06-18 18:00:00+00:00,DEV,21,18.0,0.0,+1 LAP,1212,9110,False,False,False,0
158,2023-06-18 18:00:00+00:00,RUS,63,,0.0,,1212,9110,True,False,False,0
159,2023-06-18 18:00:00+00:00,SAR,2,,0.0,,1212,9110,True,False,False,0
160,2023-07-02 13:00:00+00:00,VER,1,1.0,26.0,0,1213,9118,False,False,False,0
161,2023-07-02 13:00:00+00:00,LEC,16,2.0,18.0,5.155,1213,9118,False,False,False,0
162,2023-07-02 13:00:00+00:00,PER,11,3.0,15.0,17.188,1213,9118,False,False,False,0
163,2023-07-02 13:00:00+00:00,NOR,4,4.0,12.0,26.327,1213,9118,False,False,False,0
164,2023-07-02 13:00:00+00:00,ALO,14,5.0,10.0,30.317,1213,9118,False,False,False,0
165,2023-07-02 13:00:00+00:00,SAI,55,6.0,8.0,31.377,1213,9118,False,False,False,0
166,2023-07-02 13:00:00+00:00,RUS,63,7.0,6.0,48.403,1213,9118,False,False,False,0
167,2023-07-02 13:00:00+00:00,HAM,44,8.0,4.0,49.196,1213,9118,False,False,False,0
168,2023-07-02 13:00:00+00:00,STR,18,9.0,2.0,59.043,1213,9118,False,False,False,0
169,2023-07-02 13:00:00+00:00,GAS,10,10.0,1.0,67.667,1213,9118,False,False,False,0
170,2023-07-02 13:00:00+00:00,ALB,23,11.0,0.0,79.767,1213,9118,False,False,False,0
171,2023-07-02 13:00:00+00:00,ZHO,24,12.0,0.0,+1 LAP,1213,9118,False,False,False,0
172,2023-07-02 13:00:00+00:00,SAR,2,13.0,0.0,+1 LAP,1213,9118,False,False,False,0
173,2023-07-02 13:00:00+00:00,OCO,31,14.0,0.0,+1 LAP,1213,9118,False,False,False,0
174,2023-07-02 13:00:00+00:00,BOT,77,15.0,0.0,+1 LAP,1213,9118,False,False,False,0
175,2023-07-02 13:00:00+00:00,PIA,81,16.0,0.0,+1 LAP,1213,9118,False,False,False,0
176,2023-07-02 13:00:00+00:00,DEV,21,17.0,0.0,+1 LAP,1213,9118,False,False,False,0
177,2023-07-02 13:00:00+00:00,MAG,20,18.0,0.0,+1 LAP,1213,9118,False,False,False,0
178,2023-07-02 13:00:00+00:00,TSU,22,19.0,0.0,+1 LAP,1213,9118,False,False,False,0
179,2023-07-02 13:00:00+00:00,HUL,27,,0.0,,1213,9118,True,False,False,0
180,2023-07-09 14:00:00+00:00,VER,1,1.0,26.0,0.0,1214,9126,False,False,False,0
181,2023-07-09 14:00:00+00:00,NOR,4,2.0,18.0,3.798,1214,9126,False,False,False,0
182,2023-07-09 14:00:00+00:00,HAM,44,3.0,15.0,6.783,1214,9126,False,False,False,0
183,2023-07-09 14:00:00+00:00,PIA,81,4.0,12.0,7.776,1214,9126,False,False,False,0
184,2023-07-09 14:00:00+00:00,RUS,63,5.0,10.0,11.206,1214,9126,False,False,False,0
185,2023-07-09 14:00:00+00:00,PER,11,6.0,8.0,12.882,1214,9126,False,False,False,0
186,2023-07-09 14:00:00+00:00,ALO,14,7.0,6.0,17.193,1214,9126,False,False,False,0
187,2023-07-09 14:00:00+00:00,ALB,23,8.0,4.0,17.878,1214,9126,False,False,False,0
188,2023-07-09 14:00:00+00:00,LEC,16,9.0,2.0,18.689,1214,9126,False,False,False,0
189,2023-07-09 14:00:00+00:00,SAI,55,10.0,1.0,19.448,1214,9126,False,False,False,0
190,2023-07-09 14:00:00+00:00,SAR,2,11.0,0.0,23.632,1214,9126,False,False,False,0
191,2023-07-09 14:00:00+00:00,BOT,77,12.0,0.0,25.83,1214,9126,False,False,False,0
192,2023-07-09 14:00:00+00:00,HUL,27,13.0,0.0,26.663,1214,9126,False,False,False,0
193,2023-07-09 14:00:00+00:00,STR,18,14.0,0.0,27.483,1214,9126,False,False,False,0
194,2023-07-09 14:00:00+00:00,ZHO,24,15.0,0.0,29.82,1214,9126,False,False,False,0
195,2023-07-09 14:00:00+00:00,TSU,22,16.0,0.0,31.225,1214,9126,False,False,False,0
196,2023-07-09 14:00:00+00:00,DEV,21,17.0,0.0,33.128,1214,9126,False,False,False,0
197,2023-07-09 14:00:00+00:00,GAS,10,18.0,0.0,,1214,9126,True,False,False,0
198,2023-07-09 14:00:00+00:00,MAG,20,,0.0,,1214,9126,True,False,False,0
199,2023-07-09 14:00:00+00:00,OCO,31,,0.0,,1214,9126,True,False,False,0
200,2023-07-23 13:00:00+00:00,VER,1,1.0,26.0,0,1215,9133,False,False,False,0
201,2023-07-23 13:00:00+00:00,NOR,4,2.0,18.0,33.731,1215,9133,False,False,False,0
202,2023-07-23 13:00:00+00:00,PER,11,3.0,15.0,37.603,1215,9133,False,False,False,0
203,2023-07-23 13:00:00+00:00,HAM,44,4.0,12.0,39.134,1215,9133,False,False,False,0
204,2023-07-23 13:00:00+00:00,PIA,81,5.0,10.0,62.572,1215,9133,False,False,False,0
205,2023-07-23 13:00:00+00:00,RUS,63,6.0,8.0,65.825,1215,9133,False,False,False,0
206,2023-07-23 13:00:00+00:00,LEC,16,7.0,6.0,70.317,1215,9133,False,False,False,0
207,2023-07-23 13:00:00+00:00,SAI,55,8.0,4.0,71.073,1215,9133,False,False,False,0
208,2023-07-23 13:00:00+00:00,ALO,14,9.0,2.0,75.709,1215,9133,False,False,False,0
209,2023-07-23 13:00:00+00:00,STR,18,10.0,1.0,+1 LAP,1215,9133,False,False,False,0
210,2023-07-23 13:00:00+00:00,ALB,23,11.0,0.0,+1 LAP,1215,9133,False,False,False,0
211,2023-07-23 13:00:00+00:00,BOT,77,12.0,0.0,+1 LAP,1215,9133,False,False,False,0
212,2023-07-23 13:00:00+00:00,RIC,3,13.0,0.0,+1 LAP,1215,9133,False,False,False,0
213,2023-07-23 13:00:00+00:00,HUL,27,14.0,0.0,+1 LAP,1215,9133,False,False,False,0
214,2023-07-23 13:00:00+00:00,TSU,22,15.0,0.0,+1 LAP,1215,9133,False,False,False,0
215,2023-07-23 13:00:00+00:00,ZHO,24,16.0,0.0,+1 LAP,1215,9133,False,False,False,0
216,2023-07-23 13:00:00+00:00,MAG,20,17.0,0.0,+1 LAP,1215,9133,False,False,False,0
217,2023-07-23 13:00:00+00:00,SAR,2,18.0,0.0,,1215,9133,True,False,False,0
218,2023-07-23 13:00:00+00:00,OCO,31,,0.0,,1215,9133,True,False,False,0
219,2023-07-23 13:00:00+00:00,GAS,10,,0.0,,1215,9133,True,False,False,0
220,2023-07-30 13:00:00+00:00,VER,1,1.0,25.0,0.0,1216,9141,False,False,False,0
221,2023-07-30 13:00:00+00:00,PER,11,2.0,18.0,22.305,1216,9141,False,False,False,0
222,2023-07-30 13:00:00+00:00,LEC,16,3.0,15.0,32.259,1216,9141,False,False,False,0
223,2023-07-30 13:00:00+00:00,HAM,44,4.0,13.0,49.671,1216,9141,False,False,False,0
224,2023-07-30 13:00:00+00:00,ALO,14,5.0,10.0,56.184,1216,9141,False,False,False,0
225,2023-07-30 13:00:00+00:00,RUS,63,6.0,8.0,63.101,1216,9141,False,False,False,0
226,2023-07-30 13:00:00+00:00,NOR,4,7.0,6.0,73.719,1216,9141,False,False,False,0
227,2023-07-30 13:00:00+00:00,OCO,31,8.0,4.0,74.719,1216,9141,False,False,False,0
228,2023-07-30 13:00:00+00:00,STR,18,9.0,2.0,79.34,1216,9141,False,False,False,0
229,2023-07-30 13:00:00+00:00,TSU,22,10.0,1.0,80.221,1216,9141,False,False,False,0
230,2023-07-30 13:00:00+00:00,GAS,10,11.0,0.0,83.084,1216,9141,False,False,False,0
231,2023-07-30 13:00:00+00:00,BOT,77,12.0,0.0,85.191,1216,9141,False,False,False,0
232,2023-07-30 13:00:00+00:00,ZHO,24,13.0,0.0,95.441,1216,9141,False,False,False,0
233,2023-07-30 13:00:00+00:00,ALB,23,14.0,0.0,96.184,1216,9141,False,False,False,0
234,2023-07-30 13:00:00+00:00,MAG,20,15.0,0.0,101.754,1216,9141,False,False,False,0
235,2023-07-30 13:00:00+00:00,RIC,3,16.0,0.0,103.071,1216,9141,False,False,False,0
236,2023-07-30 13:00:00+00:00,SAR,2,17.0,0.0,104.476,1216,9141,False,False,False,0
237,2023-07-30 13:00:00+00:00,HUL,27,18.0,0.0,110.45,1216,9141,False,False,False,0
238,2023-07-30 13:00:00+00:00,SAI,55,,0.0,,1216,9141,True,False,False,0
239,2023-07-30 13:00:00+00:00,PIA,81,,0.0,,1216,9141,True,False,False,0
240,2023-08-27 13:00:00+00:00,VER,1,1.0,25.0,0.0,1217,9149,False,False,False,0
241,2023-08-27 13:00:00+00:00,ALO,14,2.0,19.0,3.744,1217,9149,False,False,False,0
242,2023-08-27 13:00:00+00:00,GAS,10,3.0,15.0,7.058,1217,9149,False,False,False,0
243,2023-08-27 13:00:00+00:00,PER,11,4.0,12.0,10.068,1217,9149,False,False,False,0
244,2023-08-27 13:00:00+00:00,SAI,55,5.0,10.0,12.541,1217,9149,False,False,False,0
245,2023-08-27 13:00:00+00:00,HAM,44,6.0,8.0,13.209,1217,9149,False,False,False,0
246,2023-08-27 13:00:00+00:00,NOR,4,7.0,6.0,13.232,1217,9149,False,False,False,0
247,2023-08-27 13:00:00+00:00,ALB,23,8.0,4.0,15.155,1217,9149,False,False,False,0
248,2023-08-27 13:00:00+00:00,PIA,81,9.0,2.0,16.58,1217,9149,False,False,False,0
249,2023-08-27 13:00:00+00:00,OCO,31,10.0,1.0,18.346,1217,9149,False,False,False,0
250,2023-08-27 13:00:00+00:00,STR,18,11.0,0.0,20.087,1217,9149,False,False,False,0
251,2023-08-27 13:00:00+00:00,HUL,27,12.0,0.0,20.84,1217,9149,False,False,False,0
252,2023-08-27 13:00:00+00:00,LAW,40,13.0,0.0,26.147,1217,9149,False,False,False,0
253,2023-08-27 13:00:00+00:00,BOT,77,14.0,0.0,27.388,1217,9149,False,False,False,0
254,2023-08-27 13:00:00+00:00,TSU,22,15.0,0.0,29.893,1217,9149,False,False,False,0
255,2023-08-27 13:00:00+00:00,MAG,20,16.0,0.0,31.41,1217,9149,False,False,False,0
256,2023-08-27 13:00:00+00:00,RUS,63,17.0,0.0,55.754,1217,9149,False,False,False,0
257,2023-08-27 13:00:00+00:00,ZHO,24,,0.0,,1217,9149,True,False,False,0
258,2023-08-27 13:00:00+00:00,LEC,16,,0.0,,1217,9149,True,False,False,0
259,2023-08-27 13:00:00+00:00,SAR,2,,0.0,,1217,9149,True,False,False,0
260,2023-09-03 13:00:00+00:00,VER,1,1.0,25.0,0,1218,9157,False,False,False,0
261,2023-09-03 13:00:00+00:00,PER,11,2.0,18.0,6.064,1218,9157,False,False,False,0
262,2023-09-03 13:00:00+00:00,SAI,55,3.0,15.0,11.193,1218,9157,False,False,False,0
263,2023-09-03 13:00:00+00:00,LEC,16,4.0,12.0,11.377,1218,9157,False,False,False,0
264,2023-09-03 13:00:00+00:00,RUS,63,5.0,10.0,23.028,1218,9157,False,False,False,0
265,2023-09-03 13:00:00+00:00,HAM,44,6.0,8.0,42.679,1218,9157,False,False,False,0
266,2023-09-03 13:00:00+00:00,ALB,23,7.0,6.0,45.106,1218,9157,False,False,False,0
267,2023-09-03 13:00:00+00:00,NOR,4,8.0,4.0,45.449,1218,9157,False,False,False,0
268,2023-09-03 13:00:00+00:00,ALO,14,9.0,2.0,46.294,1218,9157,False,False,False,0
269,2023-09-03 13:00:00+00:00,BOT,77,10.0,1.0,64.056,1218,9157,False,False,False,0
270,2023-09-03 13:00:00+00:00,LAW,40,11.0,0.0,70.638,1218,9157,False,False,False,0
271,2023-09-03 13:00:00+00:00,PIA,81,12.0,0.0,73.074,1218,9157,False,False,False,0
272,2023-09-03 13:00:00+00:00,SAR,2,13.0,0.0,78.557,1218,9157,False,False,False,0
273,2023-09-03 13:00:00+00:00,ZHO,24,14.0,0.0,80.164,1218,9157,False,False,False,0
